SUBJECT,YEAR,REGION,DATA_AVAILABLE,WINNERS_ONLY,GRADE_OF_COMPETITION,ID,CODE,DISTRICT,SCHOOL,T1,T2,T3,T4,T5,T6,T7,T8,SUM,PERCENTAGE,REGIONAL_STATUS,AUTHENTIC,FINAL_SUM,FINAL_PERCENTAGE,FINAL_STATUS,COMMENT
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7848,,Тосненский,,6,0,0,4,4.5,5,9,,28.5,25.4,Призер,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7849,,Гатчинский,,2.5,13.5,4.5,3,3.5,0,0,,27,24.1,Призер,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7850,,Гатчинский,,11.5,0,1,3,5.5,1,5,,27,24.1,Призер,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7851,,Выборгский,,6,0,1.5,3,4,5.5,7,,27,24.1,Призер,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7852,,Выборгский,,6,0,0,3,5.5,6,6,,26.5,23.7,Призер,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7853,,Лодейнопольский,,8,0,0,4,7,1,6,,26,23.2,Призер,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7854,,Всеволожский,,4,0,2.5,0,3.5,9.5,6,,25.5,22.8,Призер,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7855,,Волосовский,,5,0,6,1,2.5,5,6,,25.5,22.8,Призер,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7856,,Лодейнопольский,,9,0,0,5,3,1,5,,23,20.5,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7857,,Тихвинский,,6,0,1,2,3.5,4.5,6,,23,20.5,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7858,,Тихвинский,,7.5,0,0,5,3.5,1.5,5,,22.5,20.1,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7859,,Сланцевский,,5.5,0,0,4,3.5,1,7,,21,18.8,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7860,,Всеволожский,,5.5,0,1,7,3,0,4,,20.5,18.3,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7861,,Выборгский,,6,0,0,5,5,0.5,4,,20.5,18.3,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7862,,Гатчинский,,4.5,0,0,3,5,3,5,,20.5,18.3,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7863,,Приозерский,,9,0,0,2,2,1.5,6,,20.5,18.3,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7864,,Гатчинский,,8,0,0,2,7,3,0,,20,17.9,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7865,,Всеволожский,,9.5,0,0.5,6,3,1,0,,20,17.9,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7866,,Гатчинский,,5.5,0,0,3,5,2,4,,19.5,17.4,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7867,,Выборгский,,6.5,0,0,0,3,3.5,6,,19,17,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7868,,Тихвинский,,9,0,0,0,2,7.5,0,,18.5,16.5,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7869,,Тихвинский,,5.5,0,0,1,3,3.5,5,,18,16.1,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7870,,Тосненский,,8.5,0,0,0,3.5,2,3,,17,15.2,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7871,,Сланцевский,,3,0,1,3,5,3.5,1,,16.5,14.7,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7872,,Гатчинский,,6.5,0,0,1,3.5,0.5,5,,16.5,14.7,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7873,,Всеволожский,,6.5,0,0,0,3.5,1.5,5,,16.5,14.7,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7874,,Гатчинский,,4.5,0,0,5,0.5,0,6,,16,14.3,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7875,,Тихвинский,,5.5,0,4.5,2,3.5,0.5,0,,16,14.3,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7876,,Кингисеппский,,6,0,1,0,3.5,0,5,,15.5,13.8,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7877,,Всеволожский,,2.5,0,0,3,3,2,5,,15.5,13.8,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7878,,Кировский,,4,0,0,1,3,0,7,,15,13.4,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7879,,Всеволожский,,7.5,0,0,0,0,5.5,2,,15,13.4,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7880,,Тихвинский,,8.5,0,0,0,4.5,1,0,,14,12.5,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7881,,Подпорожский,,5.5,0,0,0,2,2,4,,13.5,12.1,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7882,,Всеволожский,,2.5,0,1.5,3,1,1.5,4,,13.5,12.1,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7883,,Всеволожский,,4.5,0,0,2,0,6.5,0,,13,11.6,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7884,,Тихвинский,,5.5,0,1.5,0,2,0,4,,13,11.6,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7885,,Тосненский,,2.5,0,0,5,2,0,3,,12.5,11.2,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7886,,Всеволожский,,7.5,0,0,0,2,3,0,,12.5,11.2,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7887,,Тихвинский,,8.5,0,0,1,2,0,0,,11.5,10.3,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7888,,Подпорожский,,6.5,0,0,0,2,0,3,,11.5,10.3,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7889,,Волховский,,5,0,0,2,4,0,0,,11,9.8,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7890,,Гатчинский,,4.5,0,0,1,5,0.5,0,,11,9.8,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7891,,Всеволожский,,2.5,0,0,0,0,3.5,5,,11,9.8,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7892,,Тихвинский,,5,0,0,3,2,1,0,,11,9.8,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7893,,Тосненский,,5,0,0,0,2,1,0,,8,7.1,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7894,,Волосовский,,4.5,0,0,0,2,1,0,,7.5,6.7,,оба,,,,
русский язык,2022,Ленинградская область,TRUE,FALSE,11,7895,,Гатчинский,,4.5,0,0,0,1.5,0,0,,6,5.4,,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,9,7896,,Данковский район,МБОУ лицей No4 г. Данкова,,,,,,,,,28.5,32.4,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,9,7897,,г. Липецк,МБОУ гимназия No12 города Липецка,,,,,,,,,14.5,16.5,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,9,7898,,г. Липецк,МБОУ гимназия No12 города Липецка,,,,,,,,,13,14.8,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,9,7899,,Задонский район,МБОУ СОШ с. Донское,,,,,,,,,8.5,9.7,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,9,7900,,Добринский район,МБОУ «Лицей No1» п. Добринка,,,,,,,,,8,9.1,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,9,7901,,Грязинский район,МБОУ СОШ No9 г. Грязи,,,,,,,,,5.5,6.3,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,9,7902,,Усманский район,МБОУ СОШ с. Октябрьское,,,,,,,,,4,4.5,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,9,7903,,Усманский район,МБОУ СОШ с. Октябрьское,,,,,,,,,3.5,4,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,9,7904,,Задонский район,МБОУ гимназия No1 г. Задонска,,,,,,,,,3,3.4,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,9,7905,,Чаплыгинский район,МБОУ СШ No1 им. Героя Советского Союза Кузнецова Н.А. г. Чаплыгина,,,,,,,,,3,3.4,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,9,7906,,Чаплыгинский район,МБОУ СШ No1 им. Героя Советского Союза Кузнецова Н.А. г. Чаплыгина,,,,,,,,,2.5,2.8,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,9,7907,,Усманский район,МБОУ СОШ No4 города Усмани,,,,,,,,,2,2.3,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,9,7908,,Елецкий район,МБОУ СОШ No2 с. Казаки,,,,,,,,,2,2.3,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,9,7909,,Краснинский район,МБОУ СОШ с. Красное,,,,,,,,,1.5,1.7,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,9,7910,,Чаплыгинский район,МБОУ СШ No1 им. Героя Советского Союза Кузнецова Н.А. г. Чаплыгина,,,,,,,,,1.5,1.7,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7911,,г. Липецк,НУ-00 «ШКОЛА ДИАЛОГ»,,,,,,,,,32,32,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7912,,г. Липецк,МБОУ гимназия No12 города Липецка,,,,,,,,,29,29,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7913,,Лебедянский район,МБОУ СШ No2 г. Лебедяни,,,,,,,,,24,24,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7914,,г. Липецк,МБОУ «Гимназия No1» г. Липецка,,,,,,,,,23,23,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7915,,Усманский район,МБОУ лицей No1 г. У смани,,,,,,,,,17.5,17.5,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7916,,Задонский район,МБОУ гимназия No1 г. Задонска,,,,,,,,,14,14,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7917,,г. Липецк,МБОУ гимназия No12 города Липецка,,,,,,,,,13,13,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7918,,г. Липецк,МАОУ лицей No44 г.Липецка,,,,,,,,,12.5,12.5,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7919,,г. Липецк,МБОУ «Гимназия No64» города Липецка,,,,,,,,,12,12,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7920,,Елецкий район,МБОУ СОШ п. Ключ жизни,,,,,,,,,11,11,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7921,,г. Елец,МБОУ «Гимназия No11 г. Ельца»,,,,,,,,,10,10,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7922,,Липецкий,район МБОУ гимназия с. Боринское,,,,,,,,,9,9,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7923,,Липецкий район,МБОУ гимназия с. Боринское,,,,,,,,,8,8,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7924,,Липецкий район,МБОУ гимназия с. Боринское,,,,,,,,,8,8,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7925,,Липецкий район,МБОУ гимназия с. Боринское,,,,,,,,,6.5,6.5,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7926,,Елецкий район,МБОУ СШ с. Талица,,,,,,,,,3.5,3.5,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7927,,Елецкий район,МБОУ СОШ п. Солидарность,,,,,,,,,3,3,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,10,7928,,Воловский район,МБОУ СОШ с.Захаровка,,,,,,,,,2,2,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7929,,г. Липецк,МБОУ гимназия No12 города Липецка,,,,,,,,,44,39.3,Победитель,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7930,,г. Елец,МБОУ СШNo1 им. М.М. Пришвина г. Ельца,,,,,,,,,21,18.8,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7931,,г. Липецк,МБОУ гимназия No12 города Липецка,,,,,,,,,18.5,16.5,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7932,,г. Липецк,МБОУ «Гимназия No1» г. Липецка,,,,,,,,,15,13.4,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7933,,г. Липецк,МАОУ СОШ No29 города Липецка,,,,,,,,,15,13.4,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7934,,г. Липецк,МБОУ «Гимназия No1» г. Липецка,,,,,,,,,13.5,12.1,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7935,,Краснинский район,МБОУ СОШ с. Красное,,,,,,,,,13,11.6,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7936,,Усманский район,МБОУ СОШ No2 г. Усмани,,,,,,,,,10,8.9,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7937,,Задонский район,МБОУ СОШ с. Паниковец,,,,,,,,,9,8,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7938,,Липецкий район,МБОУ гимназия с. Боринское,,,,,,,,,8.5,7.6,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7939,,г. Липецк,МБОУ «Гимназия No1» г. Липецка,,,,,,,,,8,7.1,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7940,,Елецкий район,МБОУ СШ с. Талица,,,,,,,,,7,6.3,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7941,,Елецкий район,МБОУ СОШ п. Солидарность,,,,,,,,,7,6.3,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7942,,г. Елец,МБОУ «Гимназия No11 г. Ельца»,,,,,,,,,5,4.5,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7943,,Елецкий район,МБОУ СОШ п. Солидарность,,,,,,,,,5,4.5,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7944,,г. Елец,МБОУ «Гимназия No11 г. Ельца»,,,,,,,,,5,4.5,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7945,,Чаплыгинский район,МБОУ СШ No4 г. Чаплыгина,,,,,,,,,4,3.6,Участник,оба,,,,
русский язык,2022,Липецкая область,TRUE,FALSE,11,7946,,Липецкий район,МБОУ гимназия с. Боринское,,,,,,,,,4,3.6,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,9,7947,,,Муниципальное автономномное общеобразовательное учреждение Гимназия No 24,0,0,4,4.5,1.5,11.5,8,,29.5,34,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,9,7948,,,Муниципальное автономное общеобразовательное учреждение СО(РК)Ш No 2,2,0,1,4.5,1,0,7,,15.5,18,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,9,7949,,,МБОУ «СОШ п. Дукат»,2,0,2,3.5,1,3.5,1,,13,15,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,9,7950,,,Муниципальное автономномное общеобразовательное учреждение Гимназия No 30,5,0,0,0,1,0,4,,10,11,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,9,7951,,,Муниципальное автономномное общеобразовательное учреждение Гимназия No 30,3,0,0,3.5,2.5,0,0,,9,10,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,9,7952,,,Муниципальное автономномное общеобразовательное учреждение Гимназия No 24,1.5,0,0,0,3,0,1,,5.5,6,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,9,7953,,,Муниципальное автономное общеобразовательное учреждение“Лицей No 1 им. Н.К.Крупской“,0.5,0,0,0,1.5,2,0,,4,5,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,9,7954,,,Муниципальное автономное общеобразовательное учреждение СО(РК)Ш No 2,0.5,0,0,3.5,0,0,0,,4,5,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,9,7955,,,Муниципальное автономное общеобразовательное учреждение“Лицей No 1 им. Н.К.Крупской“,2,0,0,0,1.5,0,0,,3.5,4,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,10,7956,,,Муниципальное автономное общеобразовательное учреждение Гимназия (английская),3.5,0,1.5,1.5,2,0,2,,10.5,11,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,10,7957,,,Муниципальное автономномное общеобразовательное учреждение Гимназия No 24,3,0,0,0,2,1.5,2,,8.5,9,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,10,7958,,,Муниципальное автономное общеобразовательное учреждение СО(РК)Ш No 2,5.5,0,0,0,1.5,0.5,1,,8.5,9,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,10,7959,,,МКОУ СОШ п.Ола,5.5,0,0,0,0,1,1,,7.5,8,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,10,7960,,,Муниципальное бюджетное общеобразовательное учреждение СОШ No 23,5,0,0,0,1,0,1,,7,7,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,10,7961,,,Муниципальное автономное общеобразовательное учреждение“Лицей No 1 им. Н.К.Крупской“,1.5,0,0,2,0.5,0,1,,5,5,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,10,7962,,,Муниципальное автономное общеобразовательное учреждение“Лицей No 1 им. Н.К.Крупской“,1,0,0,0,2.5,0,1,,4.5,5,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,10,7963,,,Муниципальное автономное общеобразовательное учреждение СО(РК)Ш No 2,2,0,0,0,0.5,0,0,,2.5,3,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,10,7964,,,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательн ая школа поселка Синегорье»,1,0,0,0,0,0,0,,1,1,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,11,7965,,,Муниципальное автономное общеобразовательное учреждение Гимназия No 13,4,5.5,1,2,3,1.5,1,,18,16,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,11,7966,,,Муниципальное автономномное общеобразовательное учреждение СОШ No 18“,1.5,0,0,0,1.5,5,3,,11,10,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,11,7967,,,Муниципальное автономномное общеобразовательное учреждение СОШ No 18“,1,0,0,0,2,5,3,,11,10,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,11,7968,,,Муниципальное автономное общеобразовательное учреждение Гимназия No 30,2.5,0,0,0,3,0,0,,5.5,5,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,11,7969,,,МКОУ СОШ п.Ола,3,0,0,0,0,0.5,1,,4.5,4,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,11,7970,,,СОШ п. Стекольный,2,0,0,0,1,0,0,,3,3,Участник,оба,,,,
русский язык,2022,Магаданская область,TRUE,FALSE,11,7971,,,Муниципальное автономное общеобразовательное учреждение Гимназия (английская),1,0,0,0,2,0,0,,3,3,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,9,7972,,,,5,0,0.5,4.5,2,7,6,,25,28.41,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,9,7973,,,,9.5,0,1.5,2.5,1.5,3.5,2,,20.5,23.3,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,9,7974,,,,0,0,5.5,4,1.5,3,5.5,,19.5,22.16,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,9,7975,,,,9,0,0,2.5,0.5,0,7,,19,21.59,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,9,7976,,,,7.5,0,0,3,1,0,2.5,,14,15.91,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,9,7977,,,,0,0,0,3.5,1.5,6.5,2,,13.5,15.34,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,9,7978,,,,3,0,0,2,3,0.5,4,,12.5,14.2,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,9,7979,,,,0,0,5,4.5,1,1,0,,11.5,13.07,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,9,7980,,,,0,0.5,0,3.5,1,4.5,1.5,,11,12.5,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,9,7981,,,,0,0,0,4,0,0,4.5,,8.5,9.66,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,9,7982,,,,0,0,0,4,1,1,1.5,,7.5,8.52,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,9,7983,,,,0,0,0,1.5,1,0,2,,4.5,5.11,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,10,7984,,,,1.5,0,1.5,7,4,6,6,,26,26,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,10,7985,,,,6,0,2,3.5,5,4.5,4,,25,25,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,10,7986,,,,1.5,9.5,0,1,1.5,6,3,,22.5,23,Участник,оба,,,,округление против правил
русский язык,2022,Марий Эл,TRUE,FALSE,10,7987,,,,0,0,1,0,2.5,7.5,9,,20,20,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,10,7988,,,,1,0,0,2,4,3,6,,16,16,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,10,7989,,,,4.5,0,0,3,3.5,1.5,3,,15.5,16,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,10,7990,,,,1,0,2,2.5,1,2.5,3,,12,12,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,10,7991,,,,0,0,0,4.5,2.5,1,4,,12,12,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,10,7992,,,,1.5,0,0,0.5,3,1.5,3,,9.5,10,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,10,7993,,,,0,0,0,1,1.5,1.5,3,,7,7,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,10,7994,,,,1.5,0,0,0,2.5,3,0,,7,7,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,10,7995,,,,0,0,0,0,2,0,2,,4,4,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,10,7996,,,,0,0,0,0,1,0,0,,1,1,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,11,7997,,,,6,10,4.5,1,4.5,13.5,9,,48.5,43.3,Призер,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,11,7998,,,,7.5,9.5,1.5,8,6.5,4.5,8,,45.5,40.63,Призер,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,11,7999,,,,2.5,10,0,3,4.5,8,7,,35,31.25,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,11,8000,,,,13.5,0,0,0,8.5,6.5,4,,32.5,29.02,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,11,8001,,,,4.5,0,0,6,6.5,3.5,6,,26.5,23.66,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,11,8002,,,,5,0,0,9,7,0,2,,23,20.54,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,11,8003,,,,1,0,0,5,5,6,3,,20,17.86,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,11,8004,,,,4,0,7.5,0,1.5,1.5,0,,14.5,12.95,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,11,8005,,,,6,0,0,1,3.5,1.5,0,,12,10.71,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,11,8006,,,,4,0,0,2,2,1.5,0,,9.5,8.48,Участник,оба,,,,
русский язык,2022,Марий Эл,TRUE,FALSE,11,8007,,,,1.5,0,0,0,2,0.5,2,,6,5.36,Участник,оба,,,,
русский язык,2022,Мордовия,TRUE,FALSE,9,8008,,г.о. Саранск,Муниципальное общеобразовательное учреждение «Лицей №43»,2,0,0,4.5,7.5,5.5,3.5,,23,26.1,Участник,оба,,,,
русский язык,2022,Мордовия,TRUE,FALSE,9,8009,,г.о. Саранск,Муниципальное общеобразовательное учреждение «Лицей № 7»,0,0,0,4,6,0.5,3,,13.5,15.3,Участник,оба,,,,
русский язык,2022,Мордовия,TRUE,FALSE,9,8010,,Чамзинский,Муниципальное бюджетное общеобразовательное учреждение «Лицей №1» р.п.Чамзинка,5,0,0,4.5,3,0,1,,13.5,15.3,Участник,оба,,,,
русский язык,2022,Мордовия,TRUE,FALSE,9,8011,,Республиканский лицей,Государственное бюджетное общеобразовательное учреждение Республики Мордовия “Республиканский лицей для одарённых детей“,0,0,0,9,2,0,0,,11,12.5,Участник,оба,,,,
русский язык,2022,Мордовия,TRUE,FALSE,9,8012,,г.о. Саранск,Муниципальное общеобразовательное учреждение «Лицей № 7»,0,0,0,3.5,4.5,0,2,,10,11.4,Участник,оба,,,,
русский язык,2022,Мордовия,TRUE,FALSE,9,8013,,г.о. Саранск,Муниципальное общеобразовательное учреждение городского округа Саранск «Центр образования «Тавла» – Средняя общеобразовательная школа №17»,1.5,0,0,5.5,2,0,1,,10,11.4,Участник,оба,,,,
русский язык,2022,Мордовия,TRUE,FALSE,9,8014,,Темниковский,Муниципальное бюджетное  общеобразовательное учреждение «Темниковская средняя общеобразовательная школа №1»,0,0,0,0,9.5,0.5,0,,10,11.4,Участник,оба,,,,
русский язык,2022,Мордовия,TRUE,FALSE,9,8015,,Рузаевский,Муниципальное   бюджетное общеобразовательное учреждение «Гимназия № 1»  Рузаевского муниципального района,0.5,0,0,4,2,0,2,,8.5,9.7,Участник,оба,,,,
русский язык,2022,Мордовия,TRUE,FALSE,8,8016,,г.о. Саранск,Муниципальное общеобразовательное учреждение «Лицей № 7»,0,0,0,3.5,1,1,3,,8.5,9.7,Участник,оба,,,,
русский язык,2022,Мордовия,TRUE,FALSE,9,8017,,Ковылкинский,Муниципальное бюджетное общеобразовательное учреждение «Ковылкинская средняя общеобразовательная школа №4»,0,0,0,2.5,5.5,0,0,,8,9.1,Участник,оба,,,,
