SUBJECT,YEAR,REGION,DATA_AVAILABLE,WINNERS_ONLY,GRADE_OF_COMPETITION,ID,CODE,DISTRICT,SCHOOL,T1,T2,T3,T4,T5,T6,T7,T8,SUM,PERCENTAGE,REGIONAL_STATUS,AUTHENTIC,FINAL_SUM,FINAL_PERCENTAGE,FINAL_STATUS,COMMENT
русский язык,2021,Московская область,TRUE,FALSE,11,4140,,,,,,,,,,,,7,6.36,Участник,процент,,,,
русский язык,2021,Московская область,TRUE,FALSE,11,4141,,,,,,,,,,,,6.5,5.91,Участник,процент,,,,
русский язык,2021,Московская область,TRUE,FALSE,11,4142,,,,,,,,,,,,5.5,5,Участник,процент,,,,
русский язык,2021,Московская область,TRUE,FALSE,11,4143,,,,,,,,,,,,5.5,5,Участник,процент,,,,
русский язык,2021,Московская область,TRUE,FALSE,11,4144,,,,,,,,,,,,5,4.55,Участник,процент,,,,
русский язык,2021,Московская область,TRUE,FALSE,11,4145,,,,,,,,,,,,5,4.55,Участник,процент,,,,
русский язык,2021,Московская область,TRUE,FALSE,11,4146,,,,,,,,,,,,5,4.55,Участник,процент,,,,
русский язык,2021,Московская область,TRUE,FALSE,11,4147,,,,,,,,,,,,3,2.73,Участник,процент,,,,
русский язык,2021,Московская область,TRUE,FALSE,11,4148,,,,,,,,,,,,3,2.73,Участник,процент,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4149,,г.о. Саранск,МОУ «Средняя школа № 36»,,,,,,,,,46.5,51.7,Победитель,оба,73.5,44.5454545454546,Участник,
русский язык,2021,Мордовия,TRUE,FALSE,9,4150,,Инсарский,МБОУ «Инсарская СОШ №1»,,,,,,,,,33.5,37.2,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4151,,г.о. Саранск,МОУ «СОШ №39»,,,,,,,,,29.5,32.8,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4152,,Республиканский лицей,ГБОУ РМ «Республиканский лицей»,,,,,,,,,29,32.2,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4153,,Краснослободский,МБОУ «Краснослободский  многопрофильный лицей»,,,,,,,,,28.5,31.7,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4154,,г.о. Саранск,МОУ «СОШ №3»,,,,,,,,,28.5,31.7,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4155,,г.о. Саранск,МОУ «СОШ №39»,,,,,,,,,28.5,31.7,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4156,,Лямбирский,МОУ «Лямбирская СОШ № 1»,,,,,,,,,24.5,27.2,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4157,,Республиканский лицей,ГБОУ РМ «Республиканский лицей»,,,,,,,,,24,26.7,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4158,,г.о. Саранск,МОУ «СОШ №39»,,,,,,,,,23,25.6,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4159,,г.о. Саранск,МОУ «СОШ № 35»,,,,,,,,,22.5,25,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4160,,г.о. Саранск,МОУ «СОШ №24»,,,,,,,,,22,24.4,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4161,,Рузаевский,МБОУ «СОШ №17»,,,,,,,,,22,24.4,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4162,,Рузаевский,МБОУ «Лицей№4»,,,,,,,,,21.5,23.9,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4163,,г.о. Саранск,МОУ «Ялгинская СОШ»,,,,,,,,,20.5,22.8,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4164,,Республиканский лицей,ГБОУ РМ «Республиканский лицей»,,,,,,,,,20,22.2,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4165,,Атюрьевский,МБОУ»Курташкинская СОШ»,,,,,,,,,18.5,20.6,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4166,,Торбеевский,МБОУ «Торбеевская СОШ № 3»,,,,,,,,,16,17.8,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4167,,г.о. Саранск,МОУ «Гимназия №20 им. Героя Советского союза В.Б. Миронова»,,,,,,,,,16,17.8,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4168,,г.о. Саранск,МОУ «Ялгинская СОШ»,,,,,,,,,16,17.8,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4169,,Республиканский лицей,ГБОУ РМ «Республиканский лицей»,,,,,,,,,15.5,17.2,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4170,,г.о. Саранск,МОУ «СОШ №1»,,,,,,,,,15,16.7,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4171,,Краснослободский,МБОУ «Краснослободский многопрофильный  лицей»,,,,,,,,,14,15.6,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4172,,г.о. Саранск,МОУ «СОШ №39»,,,,,,,,,13,14.4,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4173,,г.о. Саранск,МОУ « Гимназия №23»,,,,,,,,,12.5,13.9,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4174,,г.о. Саранск,МОУ «Средняя школа № 16»,,,,,,,,,12.5,13.9,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4175,,Кочкуровский,МБОУ «Кочкуровская СОШ»,,,,,,,,,11.5,12.8,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4176,,г.о. Саранск,МОУ «Гимназия №20 им. Героя Советского союза В.Б. Миронова»,,,,,,,,,11.5,12.8,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4177,,Краснослободский,МБОУ «Новокарьгинская СОШ»,,,,,,,,,11,12.2,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4178,,г.о. Саранск,МОУ «Гимназия №20 им. Героя Советского союза В.Б. Миронова»,,,,,,,,,10.5,11.7,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4179,,г.о. Саранск,МОУ  «Средняя школа №27»,,,,,,,,,10.5,11.7,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4180,,Ковылкинский,МБОУ «Ковылкинская СОШ №4»,,,,,,,,,10,11.1,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4181,,Ковылкинский,МБОУ «Гимназия №1»,,,,,,,,,9.5,10.6,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4182,,Ромодановский,МБОУ «Ромодановская СОШ №1»,,,,,,,,,9,10,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4183,,Большеберезниковский,МБОУ «Большеберезниковская СОШ»,,,,,,,,,8.5,9.4,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4184,,Кочкуровский,МБОУ «Кочкуровская СОШ»,,,,,,,,,8,8.9,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,9,4185,,Ичалковский,МОБУ «Смольненская ООШ»,,,,,,,,,4.5,5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4186,,Краснослободский,МБОУ «Краснослободский многопрофильный лицей»,,,,,,,,,59.5,59.5,Победитель,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4187,,г.о. Саранск,МОУ « Гимназия №23»,,,,,,,,,58.5,58.5,Победитель,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4188,,г.о. Саранск,МОУ «ЦО «Тавла» -СОШ №17»,,,,,,,,,55.5,55.5,Победитель,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4189,,г.о. Саранск,Лицей МГУ им. Н.П. Огарёва,,,,,,,,,55,55,Победитель,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4190,,г.о. Саранск,МОУ «Средняя школа № 2 им. Героя Советского Союза П.И. Орлова,,,,,,,,,54,54,Победитель,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4191,,г.о. Саранск,Лицей МГУ им. Н.П. Огарёва,,,,,,,,,51.5,51.5,Победитель,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4192,,г.о. Саранск,МОУ «ЦО «Тавла» -СОШ №17»,,,,,,,,,50,50,Победитель,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4193,,Краснослободский,МБОУ «Краснослободский многопрофильный  лицей»,,,,,,,,,49.5,49.5,Призер,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4194,,Республиканский лицей,ГБОУ РМ «Республиканский лицей»,,,,,,,,,47.5,47.5,Призер,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4195,,г.о. Саранск,МОУ «Лицей № 7»,,,,,,,,,46.5,46.5,Призер,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4196,,г.о. Саранск,МОУ « Гимназия №23»,,,,,,,,,45,45,Призер,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4197,,г.о. Саранск,МОУ «Гимназия №20 им. Героя Советского союза В.Б. Миронова»,,,,,,,,,41,41,Призер,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4198,,г.о. Саранск,МОУ «Средняя школа №37»,,,,,,,,,40,40,Призер,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4199,,г.о. Саранск,МОУ «Средняя школа №37»,,,,,,,,,37.5,37.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4200,,г.о. Саранск,МОУ « Гимназия №23»,,,,,,,,,37.5,37.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4201,,г.о. Саранск,МОУ «СОШ №9»,,,,,,,,,36.5,36.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4202,,г.о. Саранск,МОУ «Средняя школа № 16»,,,,,,,,,31.5,31.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4203,,г.о. Саранск,МОУ «Гимназия № 19»,,,,,,,,,31,31,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4204,,Торбеевский,МБОУ «Торбеевская СОШ № 1»,,,,,,,,,30,30,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4205,,Большеигнатовский,МБОУ «Большеигнатовская СОШ»,,,,,,,,,29.5,29.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4206,,Рузаевская,МБОУ СОШ № 8,,,,,,,,,29,29,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4207,,Республиканский лицей,ГБОУ РМ «Республиканский лицей»,,,,,,,,,29,29,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4208,,Атюрьевский,МБОУ «Атюрьевская СОШ№1»,,,,,,,,,28,28,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4209,,г.о. Саранск,МОУ «Гимназия № 19»,,,,,,,,,28,28,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4210,,Республиканский лицей,ГБОУ РМ «Республиканский лицей»,,,,,,,,,28,28,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4211,,Рузаевский,МБОУ «ЦО - СОШ №12»,,,,,,,,,28,28,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4212,,г.о. Саранск,МОУ «Гимназия №20 им. Героя Советского союза В.Б. Миронова»,,,,,,,,,28,28,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4213,,г.о. Саранск,МОУ « Гимназия №23»,,,,,,,,,27,27,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4214,,г.о. Саранск,Лицей МГУ им. Н.П. Огарёва,,,,,,,,,24,24,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4215,,г.о. Саранск,Лицей МГУ им. Н.П. Огарёва,,,,,,,,,23.5,23.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4216,,Атюрьевский,МБОУ «Атюрьевская СОШ№1»,,,,,,,,,23.5,23.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4217,,Рузаевская,МБОУ СОШ № 8,,,,,,,,,22.5,22.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4218,,г.о. Саранск,МОУ  «Средняя школа №27»,,,,,,,,,22,22,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4219,,г.о. Саранск,МОУ  «Средняя школа №27»,,,,,,,,,21.5,21.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4220,,Ичалковский,МОБУ Ичалковская «СОШ»,,,,,,,,,21.5,21.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4221,,г.о. Саранск,МОУ « СОШ № 39»,,,,,,,,,20,20,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4222,,г.о. Саранск,МОУ «Гимназия №20 им. Героя Советского союза В.Б. Миронова»,,,,,,,,,18.5,18.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4223,,Ичалковский,МОБУ Ичалковская «СОШ»,,,,,,,,,18,18,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4224,,г.о. Саранск,МОУ «Гимназия №20 им. Героя Советского союза В.Б. Миронова»,,,,,,,,,17.5,17.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4225,,г.о. Саранск,МОУ «Гимназия №20 им. Героя Советского союза В.Б. Миронова»,,,,,,,,,17,17,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4226,,Ковылкинский,МБОУ «Гимназия №1»,,,,,,,,,16.5,16.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4227,,Ковылкинский,МБОУ «Гимназия №1»,,,,,,,,,16,16,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4228,,г.о. Саранск,МОУ «Ялгинская СОШ»,,,,,,,,,15,15,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4229,,г.о. Саранск,МОУ «Гимназия №20 им. Героя Советского союза В.Б. Миронова»,,,,,,,,,15,15,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4230,,Ковылкинский,МБОУ «Гимназия №1»,,,,,,,,,14.5,14.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,10,4231,,Ичалковский,МОБУ Ичалковская «СОШ»,,,,,,,,,14.5,14.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4232,,г.о. Саранск,Лицей МГУ им. Н.П. Огарёва,,,,,,,,,55,50,Победитель,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4233,,г.о. Саранск,МОУ «СОШ №24»,,,,,,,,,46,41.8,Призер,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4234,,Республиканский лицей,ГБОУ РМ «Республиканский лицей»,,,,,,,,,40.5,36.8,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4235,,Лямбирский,МОУ «Лямбирская СОШ № 1»,,,,,,,,,40,36.4,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4236,,г.о. Саранск,МОУ «Лицей № 7»,,,,,,,,,39,35.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4237,,г.о. Саранск,МОУ «Лицей № 7»,,,,,,,,,39,35.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4238,,Республиканский лицей,ГБОУ РМ «Республиканский лицей»,,,,,,,,,35,31.8,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4239,,г.о. Саранск,МОУ «Гимназия №12»,,,,,,,,,34,30.9,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4240,,Рузаевский,МБОУ «Гимназия №1»,,,,,,,,,32,29.1,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4241,,Ардатовский,МБОУ «Тургеневская СОШ»,,,,,,,,,31,28.2,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4242,,г.о. Саранск,МОУ «Лицей № 7»,,,,,,,,,29,26.4,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4243,,г.о. Саранск,МОУ «Средняя школа №37»,,,,,,,,,28.5,25.9,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4244,,г.о. Саранск,МОУ «Гимназия №20 им. Героя Советского союза В.Б. Миронова»,,,,,,,,,27.5,25,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4245,,г.о. Саранск,МОУ « Гимназия №23»,,,,,,,,,26.5,24.1,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4246,,г.о. Саранск,МОУ «Средняя школа № 16»,,,,,,,,,25,22.7,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4247,,г.о. Саранск,МОУ «СОШ № 35»,,,,,,,,,24.5,22.3,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4248,,Ичалковский,МОБУ Ичалковская «СОШ»,,,,,,,,,23.5,21.4,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4249,,Лямбирский,МОУ «Атемарская СОШ»,,,,,,,,,23,20.9,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4250,,г.о. Саранск,Лицей МГУ им. Н.П. Огарёва,,,,,,,,,21.5,19.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4251,,Ичалковский,МОБУ «Кемлянская СОШ»,,,,,,,,,21,19.1,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4252,,г.о. Саранск,МОУ «Гимназия №12»,,,,,,,,,20.5,18.6,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4253,,г.о. Саранск,МОУ «ЦО «Тавла» -СОШ №17»,,,,,,,,,20,18.2,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4254,,г.о. Саранск,МОУ «Средняя школа №37»,,,,,,,,,18.5,16.8,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4255,,г.о. Саранск,МОУ «Гимназия №20 им. Героя Советского союза В.Б. Миронова»,,,,,,,,,18,16.4,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4256,,Большеберезниковский,МБОУ «Большеберезниковская СОШ»,,,,,,,,,18,16.4,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4257,,г.о. Саранск,МОУ «Гимназия №12»,,,,,,,,,17.5,15.9,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4258,,г.о. Саранск,МОУ «Гимназия №20 им. Героя Советского союза В.Б. Миронова»,,,,,,,,,17.5,15.9,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4259,,Рузаевский,МБОУ «СОШ №9»,,,,,,,,,17,15.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4260,,Рузаевский,МБОУ «СОШ №17»,,,,,,,,,17,15.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4261,,г.о. Саранск,МОУ «Средняя школа №5»,,,,,,,,,16.5,15,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4262,,г.о. Саранск,МОУ «Гимназия № 19»,,,,,,,,,16.5,15,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4263,,г.о. Саранск,МОУ «Средняя школа № 32»,,,,,,,,,15.5,14.1,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4264,,Ичалковский,МОБУ «Рождественская СОШ»,,,,,,,,,15,13.6,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4265,,Ковылкинский,МБОУ «Ковылкинская СОШ №4»,,,,,,,,,15,13.6,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4266,,г.о. Саранск,Лицей МГУ им. Н.П. Огарёва,,,,,,,,,15,13.6,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4267,,Атюрьевский,МБОУ «Атюрьевская СОШ№1»,,,,,,,,,14.5,13.2,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4268,,г.о. Саранск,МОУ «Гимназия №20 им. Героя Советского союза В.Б. Миронова»,,,,,,,,,14,12.7,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4269,,Атяшевский,МБОУ «Атяшевская средняя школа»,,,,,,,,,14,12.7,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4270,,г.о. Саранск,МОУ «Средняя школа № 16»,,,,,,,,,14,12.7,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4271,,Ичалковский,МОБУ «Рождественская СОШ»,,,,,,,,,13,11.8,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4272,,г.о. Саранск,МОУ  «Средняя школа №27»,,,,,,,,,12.5,11.4,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4273,,Атюрьевский,МБОУ «Атюрьевская СОШ№1»,,,,,,,,,12,10.9,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4274,,г.о. Саранск,МОУ «Луховский лицей»,,,,,,,,,11.5,10.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4275,,Лямбирский,МОУ «Берсеневская СОШ»,,,,,,,,,11.5,10.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4276,,Ичалковский,МОБУ «Кемлянская СОШ»,,,,,,,,,11.5,10.5,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4277,,Лямбирский,МОУ «Лямбирская СОШ № 2»,,,,,,,,,9,8.2,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4278,,Ковылкинский,МБОУ «Гимназия №1»,,,,,,,,,6.5,5.9,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4279,,Ковылкинский,МБОУ «Ковылкинская СОШ №4»,,,,,,,,,4,3.6,,оба,,,,
русский язык,2021,Мордовия,TRUE,FALSE,11,4280,,г.о. Саранск,МОУ «Средняя школа № 36»,,,,,,,,,1,0.9,,оба,,,,
русский язык,2021,Москва,TRUE,FALSE,11,4281,22677574,,,,,,,,,,,83.5,75.9,Победитель,оба,66.5,36.9444444444444,Участник,
русский язык,2021,Москва,TRUE,FALSE,11,4282,22775381,,,,,,,,,,,83.5,75.9,Победитель,оба,130.5,72.5,Победитель,
русский язык,2021,Москва,TRUE,FALSE,11,4283,22675416,,,,,,,,,,,82,74.5,Победитель,оба,112.5,62.5,Призер,
русский язык,2021,Москва,TRUE,FALSE,11,4284,22678338,,,,,,,,,,,80,72.7,Победитель,оба,115,63.8888888888889,Призер,
русский язык,2021,Москва,TRUE,FALSE,11,4285,22775383,,,,,,,,,,,78.5,71.4,Победитель,оба,128,71.1111111111111,Победитель,
русский язык,2021,Москва,TRUE,FALSE,11,4286,22678432,,,,,,,,,,,77.5,70.5,Победитель,оба,102,56.6666666666667,Призер,
русский язык,2021,Москва,TRUE,FALSE,11,4287,22678030,,,,,,,,,,,77.5,70.5,Победитель,оба,94,52.2222222222222,Участник,
русский язык,2021,Москва,TRUE,FALSE,11,4288,22678024,,,,,,,,,,,77.5,70.5,Победитель,оба,117,65,Призер,
русский язык,2021,Москва,TRUE,FALSE,11,4289,22677723,,,,,,,,,,,77,70,Победитель,оба,,,,
русский язык,2021,Москва,TRUE,FALSE,11,4290,22675575,,,,,,,,,,,76.5,69.5,Победитель,оба,98,54.4444444444444,Участник,
русский язык,2021,Москва,TRUE,FALSE,11,4291,22678465,,,,,,,,,,,75.5,68.6,Победитель,оба,,,,
русский язык,2021,Москва,TRUE,FALSE,11,4292,22678190,,,,,,,,,,,75.5,68.6,Победитель,оба,95,52.7777777777778,Участник,
русский язык,2021,Москва,TRUE,FALSE,11,4293,22678178,,,,,,,,,,,75,68.2,Победитель,оба,107.5,59.7222222222222,Призер,
русский язык,2021,Москва,TRUE,FALSE,11,4294,22677479,,,,,,,,,,,75,68.2,Победитель,оба,98.5,54.7222222222222,Участник,
русский язык,2021,Москва,TRUE,FALSE,11,4295,22675617,,,,,,,,,,,75,68.2,Победитель,оба,47.5,26.3888888888889,Участник,
русский язык,2021,Москва,TRUE,FALSE,11,4296,22675580,,,,,,,,,,,75,68.2,Победитель,оба,,,,
русский язык,2021,Москва,TRUE,FALSE,11,4297,22675604,,,,,,,,,,,75,68.2,Победитель,оба,111.5,61.9444444444444,Призер,
русский язык,2021,Москва,TRUE,FALSE,11,4298,22675633,,,,,,,,,,,74.5,67.7,Победитель,оба,74,41.1111111111111,Участник,
русский язык,2021,Москва,TRUE,FALSE,11,4299,22677896,,,,,,,,,,,74.5,67.7,Победитель,оба,,,,
русский язык,2021,Москва,TRUE,FALSE,11,4300,22678493,,,,,,,,,,,74.5,67.7,Победитель,оба,71,39.4444444444444,Участник,
русский язык,2021,Москва,TRUE,FALSE,11,4301,22678025,,,,,,,,,,,74,67.3,Победитель,оба,110,61.1111111111111,Призер,
русский язык,2021,Москва,TRUE,FALSE,11,4302,22678424,,,,,,,,,,,73,66.4,Победитель,оба,78.5,43.6111111111111,Участник,
русский язык,2021,Москва,TRUE,FALSE,11,4303,22678384,,,,,,,,,,,72,65.5,Победитель,оба,93.5,51.9444444444444,Участник,
русский язык,2021,Москва,TRUE,FALSE,11,4304,22678197,,,,,,,,,,,70,63.6,Победитель,оба,100.5,55.8333333333333,Призер,
русский язык,2021,Москва,TRUE,FALSE,11,4305,22678300,,,,,,,,,,,70,63.6,Победитель,оба,104,57.7777777777778,Призер,
русский язык,2021,Москва,TRUE,FALSE,11,4306,22678005,,,,,,,,,,,69.5,63.2,Призер,оба,100,55.5555555555556,Призер,
русский язык,2021,Москва,TRUE,FALSE,11,4307,22677623,,,,,,,,,,,69,62.7,Призер,оба,47,26.1111111111111,Участник,
русский язык,2021,Москва,TRUE,FALSE,11,4308,22677522,,,,,,,,,,,69,62.7,Призер,оба,112,62.2222222222222,Призер,
русский язык,2021,Москва,TRUE,FALSE,11,4309,22678066,,,,,,,,,,,67.5,61.4,Призер,оба,109,60.5555555555556,Призер,
русский язык,2021,Москва,TRUE,FALSE,11,4310,22677622,,,,,,,,,,,67.5,61.4,Призер,оба,41.5,23.0555555555556,Участник,
русский язык,2021,Москва,TRUE,FALSE,11,4311,22677661,,,,,,,,,,,65.5,59.5,Призер,оба,123,68.3333333333333,Победитель,
русский язык,2021,Москва,TRUE,FALSE,11,4312,22678041,,,,,,,,,,,65.5,59.5,Призер,оба,109,60.5555555555556,Призер,
русский язык,2021,Москва,TRUE,FALSE,11,4313,22677629,,,,,,,,,,,65,59.1,Призер,оба,96,53.3333333333333,Участник,
русский язык,2021,Москва,TRUE,FALSE,11,4314,22677709,,,,,,,,,,,65,59.1,Призер,оба,,,,
русский язык,2021,Москва,TRUE,FALSE,11,4315,22678495,,,,,,,,,,,64.5,58.6,Призер,оба,,,,
русский язык,2021,Москва,TRUE,FALSE,11,4316,22678445,,,,,,,,,,,64,58.2,Призер,оба,,,,
русский язык,2021,Москва,TRUE,FALSE,11,4317,22678360,,,,,,,,,,,64,58.2,Призер,оба,105,58.3333333333333,Призер,
русский язык,2021,Москва,TRUE,FALSE,11,4318,22677731,,,,,,,,,,,63.5,57.7,Призер,оба,,,,
русский язык,2021,Москва,TRUE,FALSE,11,4319,22675587,,,,,,,,,,,63.5,57.7,Призер,оба,,,,
